,niv,wap1,wap2,wap3,wap4,imb
2022-04-09 00:00:00+00:00,71.4,193.88,199.85,199.85,199.85,200.0
2022-04-09 00:30:00+00:00,232.68,228.04,222.13,222.13,222.13,265.0
2022-04-09 01:00:00+00:00,339.98,250.19,235.17,235.17,235.17,265.0
2022-04-09 01:30:00+00:00,53.3,234.34,221.55,221.55,221.55,200.0
2022-04-09 02:00:00+00:00,-204.59,222.34,216.75,216.75,216.75,157.0
2022-04-09 02:30:00+00:00,-280.13,174.75,188.02,188.02,188.02,156.0
2022-04-09 03:00:00+00:00,-301.5,162.9,174.66,174.66,174.66,156.0
2022-04-09 03:30:00+00:00,-280.02,152.51,164.07,165.21,165.21,156.0
2022-04-09 04:00:00+00:00,7.64,173.01,174.84,174.84,174.84,229.0
2022-04-09 04:30:00+00:00,257.88,175.59,174.21,174.21,174.21,295.0
2022-04-09 05:00:00+00:00,28.86,225.71,219.15,219.15,219.15,233.0
2022-04-09 05:30:00+00:00,245.36,234.28,215.93,215.45,215.45,275.0
2022-04-09 06:00:00+00:00,490.61,200.78,202.68,202.68,202.68,324.0
2022-04-09 06:30:00+00:00,520.1,285.96,268.81,268.77,268.77,322.0
2022-04-09 07:00:00+00:00,510.4,307.68,280.49,280.49,280.49,321.9
2022-04-09 07:30:00+00:00,410.09,275.05,269.62,269.62,269.62,295.0
2022-04-09 08:00:00+00:00,201.41,240.51,244.41,244.41,244.41,248.0
2022-04-09 08:30:00+00:00,-147.55,206.06,212.19,212.34,212.34,125.0
2022-04-09 09:00:00+00:00,228.87,182.51,188.08,190.27,190.27,260.0
2022-04-09 09:30:00+00:00,27.71,179.77,186.24,186.24,186.24,248.0
2022-04-09 10:00:00+00:00,62.53,203.03,203.09,203.09,203.09,248.0
2022-04-09 10:30:00+00:00,372.12,230.37,229.07,228.93,228.93,248.0
2022-04-09 11:00:00+00:00,342.21,197.49,196.81,196.81,196.81,248.0
2022-04-09 11:30:00+00:00,3.08,217.64,204.14,204.14,204.14,235.0
2022-04-09 12:00:00+00:00,19.34,205.06,205.05,205.05,205.05,235.0
2022-04-09 12:30:00+00:00,-191.7,179.98,180.53,180.53,180.53,157.55
2022-04-09 13:00:00+00:00,-127.72,150.52,151.9,151.9,151.9,157.55
2022-04-09 13:30:00+00:00,79.18,169.84,168.03,168.03,168.03,235.0
2022-04-09 14:00:00+00:00,342.25,192.53,188.73,188.73,188.73,235.0
2022-04-09 14:30:00+00:00,209.86,215.01,206.04,206.04,206.04,225.0
2022-04-09 15:00:00+00:00,11.72,205.7,193.46,193.46,193.46,235.0
2022-04-09 15:30:00+00:00,-101.16,224.98,220.5,215.02,215.02,158.0
2022-04-09 16:00:00+00:00,-33.96,224.45,224.27,215.58,215.58,158.0
2022-04-09 16:30:00+00:00,-204.25,208.0,211.76,211.76,211.76,158.0
2022-04-09 17:00:00+00:00,-3.93,224.73,221.54,221.54,221.54,158.65
2022-04-09 17:30:00+00:00,183.62,243.17,245.74,245.73,245.73,323.0
2022-04-09 18:00:00+00:00,-0.41,224.89,225.06,225.06,225.06,158.65
2022-04-09 18:30:00+00:00,89.91,271.94,271.47,271.47,271.47,300.0
2022-04-09 19:00:00+00:00,-29.42,248.19,253.01,253.01,253.01,158.65
2022-04-09 19:30:00+00:00,-12.97,250.11,251.57,251.57,251.57,158.65
2022-04-09 20:00:00+00:00,-26.3,288.07,281.34,281.3,281.3,158.65
2022-04-09 20:30:00+00:00,-241.89,217.41,227.14,227.15,227.15,0.0
2022-04-09 21:00:00+00:00,-78.35,252.09,251.36,251.36,251.36,158.6
2022-04-09 21:30:00+00:00,-243.87,146.84,169.24,169.24,169.24,158.6
2022-04-09 22:00:00+00:00,155.18,207.6,213.04,213.04,213.04,257.0
2022-04-09 22:30:00+00:00,347.52,278.13,271.23,269.1,269.1,320.0
2022-04-09 23:00:00+00:00,176.47,282.99,276.81,276.81,276.81,249.5
2022-04-09 23:30:00+00:00,158.63,246.82,247.53,247.53,247.53,323.0
2022-04-10 00:00:00+00:00,-228.21,190.61,198.0,198.0,198.0,159.65
2022-04-10 00:30:00+00:00,-284.69,216.6,215.89,216.99,216.99,160.05
2022-04-10 01:00:00+00:00,-421.7,170.66,193.33,194.13,194.13,160.1
2022-04-10 01:30:00+00:00,-345.1,160.28,177.7,178.25,178.25,160.15
2022-04-10 02:00:00+00:00,6.38,181.57,183.92,183.92,183.92,200.0
2022-04-10 02:30:00+00:00,234.94,205.78,195.72,195.43,195.43,295.0
2022-04-10 03:00:00+00:00,310.92,216.35,206.37,206.28,206.28,300.0
2022-04-10 03:30:00+00:00,68.08,213.03,201.32,201.23,201.23,264.0
2022-04-10 04:00:00+00:00,-157.74,199.55,196.18,192.38,192.38,160.3
2022-04-10 04:30:00+00:00,-181.78,182.03,188.82,188.19,188.19,160.3
2022-04-10 05:00:00+00:00,-319.01,144.54,155.55,155.83,157.16,160.1
2022-04-10 05:30:00+00:00,-61.22,186.63,185.64,186.61,186.62,160.5
2022-04-10 06:00:00+00:00,-190.83,172.94,174.85,176.2,176.2,160.3
2022-04-10 06:30:00+00:00,-197.82,208.85,209.28,209.28,209.28,158.5
2022-04-10 07:00:00+00:00,-254.81,173.64,177.66,177.66,177.66,155.5
2022-04-10 07:30:00+00:00,-348.14,165.57,171.58,171.92,171.92,160.5
2022-04-10 08:00:00+00:00,-252.57,182.37,181.96,181.96,181.96,160.5
2022-04-10 08:30:00+00:00,-493.86,162.24,168.31,168.42,168.42,160.5
2022-04-10 09:00:00+00:00,-401.37,162.53,165.14,165.14,165.14,160.5
2022-04-10 09:30:00+00:00,-549.03,172.89,173.6,173.6,173.6,158.658
2022-04-10 10:00:00+00:00,-557.73,165.86,166.14,166.14,166.14,160.6
2022-04-10 10:30:00+00:00,-533.71,162.72,164.02,164.02,164.02,158.0
2022-04-10 11:00:00+00:00,-437.67,164.67,165.45,165.55,165.55,160.5
2022-04-10 11:30:00+00:00,-494.91,164.72,165.85,165.85,165.85,160.5
2022-04-10 12:00:00+00:00,-481.23,149.84,151.87,153.11,153.11,140.0
2022-04-10 12:30:00+00:00,-287.68,152.53,154.76,154.98,154.98,157.0
2022-04-10 13:00:00+00:00,-205.03,158.07,157.06,157.06,157.06,160.8
2022-04-10 13:30:00+00:00,-105.41,158.25,157.76,157.77,157.77,160.8
2022-04-10 14:00:00+00:00,166.01,166.53,163.47,163.61,163.61,224.5
2022-04-10 14:30:00+00:00,-96.56,171.27,169.64,169.64,169.64,160.8
2022-04-10 15:00:00+00:00,-57.05,177.16,174.03,174.03,174.03,160.8
2022-04-10 15:30:00+00:00,-120.9,165.06,166.7,166.7,166.7,160.8
2022-04-10 16:00:00+00:00,-159.45,177.96,178.6,178.6,178.6,162.1
2022-04-10 16:30:00+00:00,-8.52,224.01,224.01,224.01,224.01,160.0
2022-04-10 17:00:00+00:00,-43.1,256.45,256.21,256.21,256.21,162.1
2022-04-10 17:30:00+00:00,-82.65,244.44,246.16,246.16,246.16,144.1
2022-04-10 18:00:00+00:00,86.55,276.26,265.89,265.89,265.89,295.0
2022-04-10 18:30:00+00:00,63.1,265.89,260.69,259.71,259.71,295.0
2022-04-10 19:00:00+00:00,32.05,227.13,228.67,228.67,228.67,295.0
2022-04-10 19:30:00+00:00,-212.41,148.68,183.7,185.65,185.65,144.1
2022-04-10 20:00:00+00:00,-95.98,231.82,222.47,222.47,222.47,163.0
2022-04-10 20:30:00+00:00,-335.86,146.93,151.08,152.87,152.87,143.0
2022-04-10 21:00:00+00:00,-483.21,155.17,163.15,164.19,164.19,145.0
2022-04-10 21:30:00+00:00,-345.51,179.88,177.47,177.27,177.27,145.0
2022-04-10 22:00:00+00:00,-315.5,154.86,158.11,158.11,158.11,155.0
2022-04-10 22:30:00+00:00,-120.68,186.12,192.34,192.34,192.34,158.0
2022-04-10 23:00:00+00:00,-102.31,201.94,199.18,199.18,199.18,158.0
2022-04-10 23:30:00+00:00,-355.91,166.41,167.45,168.8,168.8,141.0
2022-04-11 00:00:00+00:00,-235.94,157.58,160.15,160.34,160.43,141.0
2022-04-11 00:30:00+00:00,-107.38,167.19,169.31,169.59,170.47,141.0
2022-04-11 01:00:00+00:00,41.14,177.92,176.16,176.16,176.16,200.0
2022-04-11 01:30:00+00:00,156.78,180.23,170.58,170.4,170.4,265.0
2022-04-11 02:00:00+00:00,5.23,175.2,175.73,175.73,175.72,220.0
2022-04-11 02:30:00+00:00,-79.88,150.06,150.27,150.57,150.57,151.0
2022-04-11 03:00:00+00:00,230.41,219.87,216.51,216.51,216.51,225.0
2022-04-11 03:30:00+00:00,190.21,202.82,196.21,196.21,196.16,225.0
2022-04-11 04:00:00+00:00,582.94,269.49,265.87,257.75,257.61,294.5
2022-04-11 04:30:00+00:00,424.12,251.56,237.17,235.92,235.92,294.5
2022-04-11 05:00:00+00:00,294.97,267.35,258.19,258.59,258.59,250.0
2022-04-11 05:30:00+00:00,-119.83,284.87,271.11,268.56,268.56,152.05
2022-04-11 06:00:00+00:00,-139.08,206.24,215.83,215.83,215.83,152.05
2022-04-11 06:30:00+00:00,-51.65,215.72,229.25,229.7,229.7,152.05
2022-04-11 07:00:00+00:00,163.32,196.1,196.41,197.21,197.21,304.9
2022-04-11 07:30:00+00:00,157.86,220.0,215.84,214.59,214.59,304.9
2022-04-11 08:00:00+00:00,51.9,236.2,222.56,222.56,222.19,245.0
2022-04-11 08:30:00+00:00,-298.28,199.03,194.32,194.32,194.32,150.0
2022-04-11 09:00:00+00:00,-499.89,163.68,172.53,172.53,172.53,150.0
2022-04-11 09:30:00+00:00,-598.93,162.08,167.76,169.54,169.36,150.0
2022-04-11 10:00:00+00:00,-203.64,174.77,174.45,175.86,175.86,143.05
2022-04-11 10:30:00+00:00,-253.29,166.79,169.31,169.31,169.9,-8.52
2022-04-11 11:00:00+00:00,-475.2,150.47,158.54,156.45,156.45,-10.0
2022-04-11 11:30:00+00:00,-582.77,115.67,136.34,138.39,138.39,0.0
2022-04-11 12:00:00+00:00,-455.62,94.98,99.51,99.51,99.51,-63.02
2022-04-11 12:30:00+00:00,-511.86,64.97,75.13,75.13,75.13,-63.02
2022-04-11 13:00:00+00:00,-228.65,51.85,66.72,66.72,66.72,100.0
2022-04-11 13:30:00+00:00,-45.85,124.24,99.24,99.79,99.79,133.13
2022-04-11 14:00:00+00:00,-158.78,107.74,114.78,114.9,114.9,135.58
2022-04-11 14:30:00+00:00,-146.43,95.15,102.21,103.95,103.95,134.17
2022-04-11 15:00:00+00:00,107.06,138.15,137.46,138.01,138.01,204.0
2022-04-11 15:30:00+00:00,188.72,191.82,187.54,186.86,186.93,204.0
2022-04-11 16:00:00+00:00,3.71,188.62,188.76,187.62,187.62,214.0
2022-04-11 16:30:00+00:00,-16.31,178.1,182.94,182.94,182.94,50.0
2022-04-11 17:00:00+00:00,445.6,224.76,223.73,223.18,223.18,215.0
2022-04-11 17:30:00+00:00,501.51,232.47,231.79,231.13,231.08,215.0
2022-04-11 18:00:00+00:00,246.24,214.9,216.16,217.03,217.03,214.5
2022-04-11 18:30:00+00:00,301.87,209.24,214.01,215.86,215.86,214.5
2022-04-11 19:00:00+00:00,294.25,214.24,212.91,212.91,212.91,214.5
2022-04-11 19:30:00+00:00,35.23,211.86,212.91,212.7,212.7,214.0
2022-04-11 20:00:00+00:00,-31.8,205.73,208.32,209.91,209.91,50.0
2022-04-11 20:30:00+00:00,-344.41,111.48,146.95,151.83,152.15,112.0
2022-04-11 21:00:00+00:00,-306.43,128.22,157.94,159.09,159.32,112.0
2022-04-11 21:30:00+00:00,-286.78,129.56,134.39,134.74,134.81,130.0
2022-04-11 22:00:00+00:00,-127.94,126.32,128.03,128.6,128.6,95.0
2022-04-11 22:30:00+00:00,1.52,124.54,130.39,130.39,130.39,200.0
2022-04-11 23:00:00+00:00,55.6,139.81,136.22,136.22,136.22,200.0
2022-04-11 23:30:00+00:00,183.8,186.58,176.67,175.97,175.97,210.0
2022-04-12 00:00:00+00:00,201.76,163.38,156.84,156.84,156.84,210.0
2022-04-12 00:30:00+00:00,395.93,219.88,214.45,214.45,214.45,265.0
2022-04-12 01:00:00+00:00,202.54,187.93,185.09,185.09,185.09,265.0
2022-04-12 01:30:00+00:00,119.67,231.69,223.52,221.45,221.45,230.0
2022-04-12 02:00:00+00:00,5.29,161.45,164.51,164.51,164.51,200.0
2022-04-12 02:30:00+00:00,129.2,197.54,194.58,194.58,194.58,230.0
2022-04-12 03:00:00+00:00,155.16,217.26,211.62,211.62,211.62,230.0
2022-04-12 03:30:00+00:00,-32.44,191.08,190.2,190.2,190.2,155.0
2022-04-12 04:00:00+00:00,167.77,255.51,253.75,253.75,253.75,265.0
2022-04-12 04:30:00+00:00,-84.98,171.76,183.25,183.28,183.28,142.0
2022-04-12 05:00:00+00:00,351.76,203.4,213.46,214.55,214.55,291.0
2022-04-12 05:30:00+00:00,-115.78,200.11,187.04,187.59,187.59,133.0
2022-04-12 06:00:00+00:00,-355.61,194.28,196.24,196.24,196.24,133.0
2022-04-12 06:30:00+00:00,2.57,225.0,228.0,228.0,228.0,215.0
2022-04-12 07:00:00+00:00,-124.64,172.07,178.77,178.77,178.77,125.0
2022-04-12 07:30:00+00:00,15.08,194.16,199.61,199.61,199.61,215.0
2022-04-12 08:00:00+00:00,152.08,178.46,179.23,179.23,179.23,225.0
2022-04-12 08:30:00+00:00,229.9,177.19,176.85,176.85,176.85,225.0
2022-04-12 09:00:00+00:00,0.57,174.7,173.18,173.18,173.18,215.0
2022-04-12 09:30:00+00:00,-2.78,166.69,168.55,168.55,168.55,149.0
2022-04-12 10:00:00+00:00,154.32,160.22,162.48,162.48,162.48,225.0
2022-04-12 10:30:00+00:00,173.46,189.64,185.14,185.14,185.14,225.0
2022-04-12 11:00:00+00:00,41.56,183.38,178.76,178.76,178.76,215.0
2022-04-12 11:30:00+00:00,-261.04,169.05,171.34,171.44,171.44,142.66
2022-04-12 12:00:00+00:00,-465.69,159.73,159.73,159.73,159.73,142.6
2022-04-12 12:30:00+00:00,-677.28,142.12,147.1,147.1,147.1,142.6
2022-04-12 13:00:00+00:00,-275.34,135.72,146.07,146.07,146.07,142.69
2022-04-12 13:30:00+00:00,363.93,139.71,142.41,142.95,142.95,248.0
2022-04-12 14:00:00+00:00,516.48,182.76,171.51,171.51,171.51,248.0
2022-04-12 14:30:00+00:00,306.12,214.85,199.16,197.63,197.63,248.0
2022-04-12 15:00:00+00:00,111.81,187.54,184.19,184.19,184.19,225.0
2022-04-12 15:30:00+00:00,-80.39,185.19,183.73,183.24,183.24,143.25
2022-04-12 16:00:00+00:00,-235.83,220.98,212.45,212.4,212.4,138.15
2022-04-12 16:30:00+00:00,-169.54,194.04,199.66,199.66,199.66,138.15
2022-04-12 17:00:00+00:00,-28.33,183.99,192.53,192.53,192.53,138.15
2022-04-12 17:30:00+00:00,48.57,210.27,209.32,209.91,209.56,259.0
2022-04-12 18:00:00+00:00,383.9,215.55,217.15,218.15,218.54,287.9
2022-04-12 18:30:00+00:00,556.32,203.28,208.6,210.75,211.44,291.0
2022-04-12 19:00:00+00:00,607.9,,216.25,215.3,215.3,293.0
2022-04-12 19:30:00+00:00,192.3,,208.06,210.22,207.51,274.0
2022-04-12 20:00:00+00:00,438.81,,,214.52,216.73,259.0
2022-04-12 20:30:00+00:00,255.08,,,170.31,170.32,225.0
2022-04-12 21:00:00+00:00,-65.93,,,,182.89,145.2
2022-04-12 21:30:00+00:00,86.64,,,,173.85,215.0
2022-04-12 22:00:00+00:00,314.05,,,,,242.0
2022-04-12 22:30:00+00:00,382.5,,,,,245.0
2022-04-12 23:00:00+00:00,439.3,,,,,245.0
2022-04-12 23:30:00+00:00,185.02,,,,,218.0
2022-04-13 00:00:00+00:00,141.16,,,,,218.0
2022-04-13 00:30:00+00:00,149.57,212.86,212.86,212.86,212.86,218.0
2022-04-13 01:00:00+00:00,-162.11,209.53,209.53,209.53,209.53,144.25
2022-04-13 01:30:00+00:00,-585.79,148.37,165.07,165.07,165.07,138.0
2022-04-13 02:00:00+00:00,-693.35,144.12,150.18,150.18,150.18,138.0
2022-04-13 02:30:00+00:00,-598.92,145.29,147.89,147.89,147.89,144.0
2022-04-13 03:00:00+00:00,-353.53,148.46,152.49,152.51,152.51,144.2
2022-04-13 03:30:00+00:00,-158.8,168.53,163.1,163.1,163.1,145.0
2022-04-13 04:00:00+00:00,-253.91,155.39,156.07,156.07,156.1,144.2
2022-04-13 04:30:00+00:00,-477.15,143.36,146.84,146.84,146.84,144.2
2022-04-13 05:00:00+00:00,-215.37,167.49,167.35,167.35,167.35,144.3
2022-04-13 05:30:00+00:00,-78.04,206.27,206.02,206.1,206.14,145.0
2022-04-13 06:00:00+00:00,65.56,216.23,217.96,217.96,217.96,228.0
2022-04-13 06:30:00+00:00,27.58,242.31,243.0,245.33,245.33,228.0
2022-04-13 07:00:00+00:00,-133.14,231.41,229.97,229.97,229.97,145.0
2022-04-13 07:30:00+00:00,69.79,224.83,230.53,230.44,230.44,223.72
2022-04-13 08:00:00+00:00,79.84,211.6,212.88,212.88,212.88,287.9
2022-04-13 08:30:00+00:00,-43.5,206.93,207.53,207.53,207.53,145.0
2022-04-13 09:00:00+00:00,-10.02,204.76,202.56,202.56,202.56,145.0
2022-04-13 09:30:00+00:00,37.38,172.39,174.54,174.54,174.54,247.0
2022-04-13 10:00:00+00:00,289.79,218.69,209.29,209.29,209.29,290.0
2022-04-13 10:30:00+00:00,61.7,210.46,209.47,209.47,209.47,247.0
2022-04-13 11:00:00+00:00,157.7,208.2,204.04,204.04,204.04,238.95
2022-04-13 11:30:00+00:00,210.62,174.4,185.25,185.12,185.12,239.0
2022-04-13 12:00:00+00:00,247.93,191.88,191.88,188.93,188.93,239.0
2022-04-13 12:30:00+00:00,161.04,194.24,192.08,188.58,188.58,238.95
2022-04-13 13:00:00+00:00,292.23,206.8,202.67,200.79,200.79,239.0
2022-04-13 13:30:00+00:00,84.98,206.26,204.78,203.52,203.52,235.0
2022-04-13 14:00:00+00:00,13.71,188.2,186.9,186.04,186.04,150.0
2022-04-13 14:30:00+00:00,151.44,189.23,189.41,189.41,188.96,235.0
2022-04-13 15:00:00+00:00,-1.0,178.2,178.2,178.2,178.2,146.0
2022-04-13 15:30:00+00:00,70.99,203.27,200.2,200.21,200.21,235.0
2022-04-13 16:00:00+00:00,-224.76,209.31,208.79,208.79,208.79,146.3
2022-04-13 16:30:00+00:00,-362.78,207.76,210.05,210.42,210.42,146.37
2022-04-13 17:00:00+00:00,-354.11,173.44,184.54,184.54,184.54,140.0
2022-04-13 17:30:00+00:00,-188.03,172.58,185.4,186.44,186.46,140.0
2022-04-13 18:00:00+00:00,111.73,217.38,222.55,222.64,222.64,287.9
2022-04-13 18:30:00+00:00,-139.9,237.69,233.88,233.83,233.83,85.0
2022-04-13 19:00:00+00:00,-87.75,230.09,228.87,228.76,228.76,140.0
2022-04-13 19:30:00+00:00,88.81,131.19,176.78,183.52,183.63,287.9
2022-04-13 20:00:00+00:00,19.93,164.75,184.29,186.34,186.38,287.9
2022-04-13 20:30:00+00:00,-67.49,171.45,160.11,164.05,164.82,147.0
2022-04-13 21:00:00+00:00,45.76,171.04,161.08,161.42,162.19,220.0
2022-04-13 21:30:00+00:00,-50.7,181.78,171.87,165.76,166.2,147.05
2022-04-13 22:00:00+00:00,256.2,207.22,207.0,207.0,207.0,210.0
2022-04-13 22:30:00+00:00,109.51,157.72,157.68,157.68,157.68,210.0
2022-04-13 23:00:00+00:00,136.2,185.14,181.82,181.82,181.82,200.0
2022-04-13 23:30:00+00:00,48.33,154.57,154.49,154.49,154.49,200.0
2022-04-14 00:00:00+00:00,90.29,172.9,170.11,170.11,170.11,200.0
2022-04-14 00:30:00+00:00,154.43,188.15,188.15,188.15,188.15,200.0
2022-04-14 01:00:00+00:00,-303.25,168.67,169.54,169.54,169.54,140.2
2022-04-14 01:30:00+00:00,-411.12,151.16,155.27,155.27,155.27,140.2
2022-04-14 02:00:00+00:00,-406.99,143.32,149.25,149.25,149.25,140.2
2022-04-14 02:30:00+00:00,-117.22,151.21,154.69,154.69,154.69,140.3
2022-04-14 03:00:00+00:00,-53.39,165.56,162.85,162.85,162.85,145.0
2022-04-14 03:30:00+00:00,100.09,175.36,169.41,169.41,169.41,200.0
2022-04-14 04:00:00+00:00,-63.15,164.99,163.67,163.67,163.67,144.0
2022-04-14 04:30:00+00:00,-169.58,146.36,152.33,152.33,152.33,140.2
2022-04-14 05:00:00+00:00,-172.01,172.73,172.1,172.1,172.1,145.0
2022-04-14 05:30:00+00:00,61.04,217.07,224.86,224.86,224.86,242.03
2022-04-14 06:00:00+00:00,-524.31,134.1,162.47,162.47,162.47,139.0
2022-04-14 06:30:00+00:00,-120.39,164.41,172.17,172.17,172.17,147.05
2022-04-14 07:00:00+00:00,-171.34,170.86,169.81,169.81,169.81,147.05
2022-04-14 07:30:00+00:00,-11.88,194.9,193.29,193.29,193.29,147.12
2022-04-14 08:00:00+00:00,-494.54,141.47,151.76,151.76,151.76,143.0
2022-04-14 08:30:00+00:00,-324.61,120.54,135.35,135.35,135.35,140.2
2022-04-14 09:00:00+00:00,-338.1,134.75,137.66,137.97,137.97,132.1
2022-04-14 09:30:00+00:00,-320.84,136.42,136.53,136.67,136.67,30.0
2022-04-14 10:00:00+00:00,-392.33,87.12,93.1,93.1,93.1,30.0
2022-04-14 10:30:00+00:00,-199.9,133.24,132.86,132.86,132.86,132.12
2022-04-14 11:00:00+00:00,-331.52,129.63,137.79,137.82,137.82,132.12
2022-04-14 11:30:00+00:00,-179.85,130.84,134.66,135.43,135.43,132.4
2022-04-14 12:00:00+00:00,17.98,170.19,156.38,156.34,156.34,224.95
2022-04-14 12:30:00+00:00,-91.54,164.87,158.23,158.23,158.23,122.1
2022-04-14 13:00:00+00:00,-134.07,159.41,160.73,160.73,160.73,132.348
2022-04-14 13:30:00+00:00,-194.99,138.22,143.52,143.52,143.52,132.4
2022-04-14 14:00:00+00:00,-73.31,150.92,149.85,149.85,149.85,135.0
2022-04-14 14:30:00+00:00,-56.71,183.24,179.6,179.6,179.6,135.0
2022-04-14 15:00:00+00:00,-442.02,129.99,135.27,135.27,135.27,130.0
2022-04-14 15:30:00+00:00,-295.37,151.47,158.73,158.89,158.89,120.0
2022-04-14 16:00:00+00:00,-265.25,150.82,156.78,156.78,156.78,0.0
2022-04-14 16:30:00+00:00,-174.52,185.59,186.33,186.33,186.33,85.0
2022-04-14 17:00:00+00:00,24.62,198.03,199.55,199.57,199.57,259.0
2022-04-14 17:30:00+00:00,-7.76,157.81,184.97,186.72,186.72,102.0
2022-04-14 18:00:00+00:00,123.08,211.66,208.44,208.21,208.21,245.0
2022-04-14 18:30:00+00:00,170.43,214.72,206.6,206.44,206.33,245.0
2022-04-14 19:00:00+00:00,95.51,197.11,194.53,194.28,194.28,242.0
2022-04-14 19:30:00+00:00,258.94,202.19,197.92,196.67,196.67,249.0
2022-04-14 20:00:00+00:00,373.44,234.75,227.83,227.42,226.5,289.0
2022-04-14 20:30:00+00:00,60.67,185.77,182.67,182.67,182.67,240.0
2022-04-14 21:00:00+00:00,144.57,179.93,181.05,181.05,181.05,240.0
2022-04-14 21:30:00+00:00,29.94,130.28,130.69,130.69,130.69,190.0
2022-04-14 22:00:00+00:00,54.65,163.14,160.26,160.26,160.26,175.0
2022-04-14 22:30:00+00:00,303.2,184.8,184.72,184.72,184.72,190.0
2022-04-14 23:00:00+00:00,378.22,182.0,182.0,182.0,182.0,190.0
2022-04-14 23:30:00+00:00,184.58,162.29,161.95,161.95,161.95,175.0
2022-04-15 00:00:00+00:00,-9.46,138.13,138.95,138.95,138.95,104.0
2022-04-15 00:30:00+00:00,13.18,138.49,137.67,137.67,137.67,175.0
2022-04-15 01:00:00+00:00,-85.78,150.31,148.0,148.0,148.0,92.4
2022-04-15 01:30:00+00:00,-274.82,114.92,120.8,120.8,120.8,90.3
2022-04-15 02:00:00+00:00,-307.63,108.98,109.58,109.57,109.57,91.0
2022-04-15 02:30:00+00:00,-356.36,85.17,92.35,92.35,92.35,90.3
2022-04-15 03:00:00+00:00,-146.67,109.02,116.23,116.37,116.37,92.4
2022-04-15 03:30:00+00:00,-154.03,100.3,104.41,106.27,106.27,92.4
2022-04-15 04:00:00+00:00,-342.34,102.78,102.78,102.78,102.78,90.1
2022-04-15 04:30:00+00:00,-268.38,96.74,95.97,95.97,95.97,90.1
2022-04-15 05:00:00+00:00,-168.75,101.81,100.52,100.52,100.52,90.1
2022-04-15 05:30:00+00:00,-55.85,136.81,136.76,136.68,136.68,91.0
2022-04-15 06:00:00+00:00,-37.25,111.14,107.96,107.96,107.96,94.846
2022-04-15 06:30:00+00:00,-10.71,146.07,150.73,150.85,150.9,96.0
2022-04-15 07:00:00+00:00,-59.74,122.37,123.06,123.06,123.06,91.25
2022-04-15 07:30:00+00:00,-35.69,150.48,155.07,154.35,154.35,90.1
2022-04-15 08:00:00+00:00,-187.05,146.0,145.26,145.11,145.11,90.05
2022-04-15 08:30:00+00:00,-516.01,90.94,94.4,94.4,94.4,80.0
2022-04-15 09:00:00+00:00,-11.55,109.79,121.83,121.83,121.83,90.25
2022-04-15 09:30:00+00:00,-206.48,86.39,93.64,93.74,93.74,80.0
2022-04-15 10:00:00+00:00,50.13,121.94,122.09,122.19,122.19,200.0
2022-04-15 10:30:00+00:00,53.91,128.55,124.11,124.33,124.33,200.0
2022-04-15 11:00:00+00:00,72.17,151.81,145.28,143.88,143.88,233.75
2022-04-15 11:30:00+00:00,-61.43,146.96,141.86,139.14,139.14,93.5
2022-04-15 12:00:00+00:00,-61.66,150.6,149.74,149.74,149.74,94.0
2022-04-15 12:30:00+00:00,-225.46,94.98,103.01,103.01,103.01,93.05
2022-04-15 13:00:00+00:00,2.15,131.35,130.27,130.27,130.27,150.0
2022-04-15 13:30:00+00:00,-26.09,143.08,136.33,136.33,136.33,94.55
2022-04-15 14:00:00+00:00,-174.36,113.51,114.34,114.34,114.34,94.55
2022-04-15 14:30:00+00:00,-317.9,110.61,110.89,110.89,110.89,95.0
2022-04-15 15:00:00+00:00,-226.11,102.35,106.58,106.58,106.58,95.5
2022-04-15 15:30:00+00:00,-61.51,137.97,140.93,140.93,140.93,96.5
2022-04-15 16:00:00+00:00,195.79,132.88,129.93,129.93,129.93,200.0
2022-04-15 16:30:00+00:00,255.07,169.58,166.09,166.09,166.09,200.0
2022-04-15 17:00:00+00:00,353.44,176.59,173.79,173.03,173.03,200.0
2022-04-15 17:30:00+00:00,540.35,202.76,198.21,193.49,193.49,249.0
2022-04-15 18:00:00+00:00,231.2,197.21,194.23,194.23,194.23,200.0
2022-04-15 18:30:00+00:00,157.46,192.29,188.38,188.38,188.38,200.0
2022-04-15 19:00:00+00:00,-205.25,174.64,175.68,175.16,175.16,101.6
2022-04-15 19:30:00+00:00,-214.42,153.89,162.6,162.98,162.98,102.1
2022-04-15 20:00:00+00:00,329.39,193.93,191.81,191.81,191.81,199.0
2022-04-15 20:30:00+00:00,175.01,162.21,162.54,162.54,162.54,187.0
2022-04-15 21:00:00+00:00,366.04,185.87,177.05,176.68,176.68,197.0
2022-04-15 21:30:00+00:00,225.54,174.84,173.27,171.93,171.17,170.5
